product_id,product_name,niche_term,product_category,channel_name,discount_bracket,total_orders,units_sold,total_revenue,avg_unit_price
35029,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",1,"4.000","559.96","139.9900000000"
35029,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",2,"12.000","1679.88","139.9900000000"
35029,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",4,"20.000","2639.80","131.9900000000"
35030,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",4,"30.000","3719.70","123.9900000000"
35030,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",8,"60.000","8279.40","137.9900000000"
35030,,"Oriente Petrolero","Poleras","Other Channels","20-30% Discount",4,"24.000","3239.76","134.9900000000"
35030,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",4,"24.000","3359.76","139.9900000000"
35031,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",8,"70.000","9589.30","136.9900000000"
35031,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",46,"448.000","61537.14","137.2676666667"
35031,,"Oriente Petrolero","Poleras","Other Channels","20-30% Discount",26,"224.000","30867.76","137.6566666667"
35031,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",18,"147.000","20228.53","137.6090476190"
35053,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",3,"16.000","2640.00","165.0000000000"
35053,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",3,"16.000","2640.00","165.0000000000"
35053,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",3,"12.000","1980.00","165.0000000000"
35054,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",1,"3.000","495.00","165.0000000000"
35054,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",3,"9.000","1485.00","165.0000000000"
35055,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",2,"14.000","2064.93","147.4950000000"
35055,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",5,"42.000","6895.00","164.1666666667"
35055,,"Oriente Petrolero","Poleras","Other Channels","Deep Discount (>30%)",2,"14.000","2058.00","147.0000000000"
35055,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",4,"35.000","5369.00","153.4000000000"
35085,,"Oriente Petrolero","Tazas","Manual Admin","Deep Discount (>30%)",3,"5.000","179.93","35.9860000000"
35085,,"Oriente Petrolero","Tazas","Online Web","Deep Discount (>30%)",9,"10.000","289.90","28.9900000000"
35085,,"Oriente Petrolero","Tazas","Other Channels","Deep Discount (>30%)",4,"5.000","189.95","37.9900000000"
35085,,"Oriente Petrolero","Tazas","Point of Sale","Deep Discount (>30%)",5,"8.000","319.92","39.9900000000"
35086,,"Oriente Petrolero","Tazas","Manual Admin","Deep Discount (>30%)",1,"2.000","59.98","29.9900000000"
35086,,"Oriente Petrolero","Tazas","Online Web","Deep Discount (>30%)",10,"12.000","379.90","30.9009090909"
35087,,"Oriente Petrolero","Tazas","Manual Admin","Deep Discount (>30%)",2,"3.000","89.98","29.9933333333"
35087,,"Oriente Petrolero","Tazas","Online Web","Deep Discount (>30%)",4,"5.000","99.97","19.9940000000"
35087,,"Oriente Petrolero","Tazas","Point of Sale","Deep Discount (>30%)",2,"2.000","79.98","39.9900000000"
35088,,"Oriente Petrolero","Tazas","Online Web","Full Price",2,"2.000","179.98","89.9900000000"
35147,,"Oriente Petrolero","Uncategorized","Manual Admin","Deep Discount (>30%)",5,"8.000","252.00","31.5000000000"
35147,,"Oriente Petrolero","Uncategorized","Online Web","Deep Discount (>30%)",12,"16.000","626.66","39.1662500000"
35147,,"Oriente Petrolero","Uncategorized","Other Channels","Deep Discount (>30%)",6,"7.000","170.00","24.2857142857"
35147,,"Oriente Petrolero","Uncategorized","Point of Sale","Deep Discount (>30%)",12,"16.000","626.66","37.4440000000"
35148,,"Oriente Petrolero","Uncategorized","Manual Admin","Deep Discount (>30%)",10,"18.000","882.00","49.0000000000"
35148,,"Oriente Petrolero","Uncategorized","Online Web","Deep Discount (>30%)",30,"45.000","2508.33","55.3100000000"
35148,,"Oriente Petrolero","Uncategorized","Other Channels","Deep Discount (>30%)",8,"10.000","390.00","36.1111111111"
35148,,"Oriente Petrolero","Uncategorized","Point of Sale","Deep Discount (>30%)",15,"24.000","1081.66","45.0691666667"
35149,,"Oriente Petrolero","Uncategorized","Manual Admin","Deep Discount (>30%)",6,"8.000","260.00","32.5000000000"
35149,,"Oriente Petrolero","Uncategorized","Online Web","Deep Discount (>30%)",8,"14.000","484.66","34.6185714286"
35149,,"Oriente Petrolero","Uncategorized","Other Channels","Deep Discount (>30%)",8,"10.000","390.00","39.0000000000"
35149,,"Oriente Petrolero","Uncategorized","Point of Sale","Deep Discount (>30%)",9,"13.000","366.66","30.5550000000"
35150,,"Oriente Petrolero","Uncategorized","Manual Admin","Full Price",3,"4.000","679.96","169.9900000000"
35150,,"Oriente Petrolero","Uncategorized","Online Web","Full Price",5,"8.000","1349.92","168.5614285714"
35150,,"Oriente Petrolero","Uncategorized","Other Channels","Full Price",3,"4.000","679.96","169.9900000000"
35150,,"Oriente Petrolero","Uncategorized","Point of Sale","Full Price",5,"7.000","1189.93","169.9900000000"
35159,"Polera Campeones 35","Real Madrid","Adult","Manual Admin","20-30% Discount",2,"12.000","1679.88","139.9900000000"
35159,"Polera Campeones 35","Real Madrid","Adult","Online Web","20-30% Discount",1,"6.000","839.94","139.9900000000"
35182,"Polera Campeones 35 - Mujer","Real Madrid","Women","Other Channels","20-30% Discount",1,"1.000","139.99","139.9900000000"
35202,"Polera Campeones 35 - Niño","Real Madrid","Niños","Other Channels","20-30% Discount",1,"1.000","125.00","125.0000000000"
35256,"Polera Campeones 35 - Negra","Real Madrid","Adult","Online Web","Deep Discount (>30%)",1,"1.000","139.99","139.9900000000"
35275,"Polera Campeones 35 - Blanca","Real Madrid","Adult","Online Web","Deep Discount (>30%)",3,"20.000","2799.80","139.9900000000"
35275,"Polera Campeones 35 - Blanca","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"4.000","559.96","139.9900000000"
35275,"Polera Campeones 35 - Blanca","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",1,"8.000","1119.92","139.9900000000"
35494,"Sudadera Banda RIVER","River Plate","Adult","Manual Admin","20-30% Discount",1,"2.000","454.00","227.0000000000"
35494,"Sudadera Banda RIVER","River Plate","Adult","Online Web","20-30% Discount",2,"4.000","908.00","227.0000000000"
35494,"Sudadera Banda RIVER","River Plate","Adult","Point of Sale","20-30% Discount",1,"2.000","454.00","227.0000000000"
35518,"Sudadera This Is Anfield","Liverpool","Adult","Manual Admin","20-30% Discount",1,"2.000","479.98","239.9900000000"
35518,"Sudadera This Is Anfield","Liverpool","Adult","Other Channels","20-30% Discount",1,"2.000","479.98","239.9900000000"
35572,"Sudadera United Old Trafford","Manchester United","Adult","Manual Admin","20-30% Discount",2,"8.000","1976.00","247.0000000000"
35572,"Sudadera United Old Trafford","Manchester United","Adult","Point of Sale","20-30% Discount",2,"8.000","1976.00","247.0000000000"
35595,"Sudadera Les Rouge Et Bleu","PSG","Adult","Manual Admin","Deep Discount (>30%)",1,"2.000","439.98","219.9900000000"
35595,"Sudadera Les Rouge Et Bleu","PSG","Adult","Other Channels","Deep Discount (>30%)",1,"2.000","439.98","219.9900000000"
35618,"Sudadera CFC","Chelsea","Adult","Manual Admin","10-20% Discount",1,"1.000","215.00","215.0000000000"
35618,"Sudadera CFC","Chelsea","Adult","Online Web","10-20% Discount",1,"1.000","199.99","199.9900000000"
35641,"Sudadera Fino Alla Fine","Juventus","Adult","Point of Sale","20-30% Discount",1,"1.000","199.99","199.9900000000"
35666,"Sudadera Blaugrana","Barcelona","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","179.99","179.9900000000"
35666,"Sudadera Blaugrana","Barcelona","Adult","Other Channels","Deep Discount (>30%)",1,"1.000","176.66","176.6600000000"
35689,"Canguro Boca","Boca Juniors","Adult","Manual Admin","20-30% Discount",1,"6.000","1739.94","289.9900000000"
35689,"Canguro Boca","Boca Juniors","Adult","Online Web","20-30% Discount",2,"9.000","2474.94","274.9933333333"
35689,"Canguro Boca","Boca Juniors","Adult","Other Channels","20-30% Discount",1,"3.000","809.97","269.9900000000"
35712,"Canguro River","River Plate","Adult","Manual Admin","20-30% Discount",1,"1.000","245.00","245.0000000000"
35735,"Canguro LFC","Liverpool","Adult","Manual Admin","20-30% Discount",2,"6.000","1499.98","249.9966666667"
35735,"Canguro LFC","Liverpool","Adult","Other Channels","20-30% Discount",1,"4.000","1020.00","255.0000000000"
35758,"Canguro United","Manchester United","Adult","Point of Sale","20-30% Discount",1,"1.000","239.99","239.9900000000"
35839,"Canguro Vecchia Signora","Juventus","Adult","Manual Admin","20-30% Discount",3,"9.000","2294.94","254.9933333333"
35886,"Canguro Campeones 35","Real Madrid","Adult","Manual Admin","10-20% Discount",1,"2.000","570.00","285.0000000000"
35886,"Canguro Campeones 35","Real Madrid","Adult","Point of Sale","10-20% Discount",1,"2.000","570.00","285.0000000000"
35909,"Canguro FCB","Apparel","Mangas Largas","Manual Admin","20-30% Discount",2,"10.000","2750.00","275.0000000000"
35909,"Canguro FCB","Apparel","Mangas Largas","Online Web","20-30% Discount",3,"30.000","7899.90","263.3300000000"
35909,"Canguro FCB","Apparel","Mangas Largas","Other Channels","20-30% Discount",5,"25.000","5963.05","238.5220000000"
35909,"Canguro FCB","Barcelona","Adult","Manual Admin","20-30% Discount",2,"10.000","2750.00","275.0000000000"
35909,"Canguro FCB","Barcelona","Adult","Online Web","20-30% Discount",3,"30.000","7899.90","263.3300000000"
35909,"Canguro FCB","Barcelona","Adult","Other Channels","20-30% Discount",5,"25.000","5963.05","238.5220000000"
35931,,"Oriente Petrolero","Mangas Largas","Manual Admin","10-20% Discount",4,"20.000","3330.00","166.5000000000"
35931,,"Oriente Petrolero","Mangas Largas","Online Web","10-20% Discount",2,"25.000","3999.75","159.9900000000"
35976,,"Oriente Petrolero","Mangas Largas","Point of Sale","Deep Discount (>30%)",2,"4.000","559.96","139.9900000000"
35984,,"Oriente Petrolero","Mangas Largas","Manual Admin","Deep Discount (>30%)",1,"3.000","419.97","139.9900000000"
35984,,"Oriente Petrolero","Mangas Largas","Other Channels","Deep Discount (>30%)",2,"6.000","839.94","139.9900000000"
35984,,"Oriente Petrolero","Mangas Largas","Point of Sale","Deep Discount (>30%)",1,"3.000","419.97","139.9900000000"
36008,,"Oriente Petrolero","Mangas Largas","Online Web","Deep Discount (>30%)",2,"4.000","708.00","177.0000000000"
36008,,"Oriente Petrolero","Mangas Largas","Other Channels","Deep Discount (>30%)",1,"2.000","263.34","131.6700000000"
36008,,"Oriente Petrolero","Mangas Largas","Point of Sale","Deep Discount (>30%)",1,"2.000","354.00","177.0000000000"
36016,,"Oriente Petrolero","Mangas Largas","Manual Admin","Deep Discount (>30%)",2,"12.000","1956.00","163.0000000000"
36016,,"Oriente Petrolero","Mangas Largas","Online Web","Deep Discount (>30%)",6,"48.000","7648.00","159.3333333333"
36016,,"Oriente Petrolero","Mangas Largas","Other Channels","Deep Discount (>30%)",4,"20.000","3372.00","168.6000000000"
36016,,"Oriente Petrolero","Mangas Largas","Point of Sale","Deep Discount (>30%)",1,"4.000","540.00","135.0000000000"
36033,,"Oriente Petrolero","Mangas Largas","Online Web","Deep Discount (>30%)",1,"1.000","149.99","149.9900000000"
36033,,"Oriente Petrolero","Mangas Largas","Point of Sale","Deep Discount (>30%)",1,"1.000","149.99","149.9900000000"
36095,,"Oriente Petrolero","Canguros","Manual Admin","10-20% Discount",1,"9.000","2519.91","279.9900000000"
36129,,"Oriente Petrolero","Canguros","Manual Admin","10-20% Discount",4,"16.000","4319.84","269.9900000000"
36129,,"Oriente Petrolero","Canguros","Other Channels","10-20% Discount",1,"8.000","2159.92","269.9900000000"
36129,,"Oriente Petrolero","Canguros","Point of Sale","10-20% Discount",1,"8.000","2159.92","269.9900000000"
36156,"Polera Campeones de Europa 2022","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",2,"4.000","599.96","149.9900000000"
36159,,"Oriente Petrolero","Sudaderas","Online Web","20-30% Discount",2,"2.000","434.99","217.4950000000"
36167,,"Oriente Petrolero","Sudaderas","Online Web","20-30% Discount",2,"4.000","839.96","209.9900000000"
36167,,"Oriente Petrolero","Sudaderas","Other Channels","20-30% Discount",1,"2.000","439.98","219.9900000000"
36167,,"Oriente Petrolero","Sudaderas","Point of Sale","20-30% Discount",1,"2.000","399.98","199.9900000000"
36167,,"Oriente Petrolero","Women","Online Web","20-30% Discount",2,"4.000","839.96","209.9900000000"
36167,,"Oriente Petrolero","Women","Other Channels","20-30% Discount",1,"2.000","439.98","219.9900000000"
36167,,"Oriente Petrolero","Women","Point of Sale","20-30% Discount",1,"2.000","399.98","199.9900000000"
36176,,"Oriente Petrolero","Sudaderas","Online Web","20-30% Discount",1,"4.000","919.96","229.9900000000"
36185,"Manga Larga Campeones de Europa 2022","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"1.000","179.99","179.9900000000"
36196,"Sudadera Campeones de Europa 2022","Real Madrid","Adult","Manual Admin","20-30% Discount",1,"2.000","439.98","219.9900000000"
36196,"Sudadera Campeones de Europa 2022","Real Madrid","Adult","Online Web","20-30% Discount",1,"8.000","1759.92","219.9900000000"
36196,"Sudadera Campeones de Europa 2022","Real Madrid","Adult","Other Channels","20-30% Discount",5,"18.000","3959.82","219.9900000000"
36196,"Sudadera Campeones de Europa 2022","Real Madrid","Adult","Point of Sale","20-30% Discount",1,"4.000","879.96","219.9900000000"
36201,,"Oriente Petrolero","Sudaderas","Online Web","20-30% Discount",2,"2.000","389.98","194.9900000000"
36206,"Canguro Campeones de Europa 2022","Real Madrid","Canguros","Online Web","10-20% Discount",1,"4.000","1039.96","259.9900000000"
36209,,"Oriente Petrolero","Sudaderas","Manual Admin","20-30% Discount",1,"8.000","1839.92","229.9900000000"
36209,,"Oriente Petrolero","Sudaderas","Online Web","20-30% Discount",1,"2.000","430.00","215.0000000000"
36209,,"Oriente Petrolero","Sudaderas","Other Channels","20-30% Discount",2,"10.000","2269.92","224.9933333333"
36241,,"Oriente Petrolero","Canguros","Online Web","Deep Discount (>30%)",1,"3.000","779.97","259.9900000000"
36241,,"Oriente Petrolero","Canguros","Point of Sale","Deep Discount (>30%)",1,"6.000","1379.94","229.9900000000"
36249,,"Oriente Petrolero","Canguros","Manual Admin","Deep Discount (>30%)",1,"5.000","1399.95","279.9900000000"
36249,,"Oriente Petrolero","Canguros","Online Web","Deep Discount (>30%)",8,"45.000","11499.55","255.5455555556"
36249,,"Oriente Petrolero","Canguros","Other Channels","Deep Discount (>30%)",3,"15.000","3824.85","254.9900000000"
36249,,"Oriente Petrolero","Canguros","Point of Sale","Deep Discount (>30%)",2,"15.000","3899.85","259.9900000000"
36265,,"Oriente Petrolero","Canguros","Online Web","20-30% Discount",3,"15.000","3749.85","249.9900000000"
36265,,"Oriente Petrolero","Canguros","Other Channels","20-30% Discount",7,"45.000","11649.55","258.8788888889"
36265,,"Oriente Petrolero","Canguros","Point of Sale","20-30% Discount",4,"30.000","7699.70","256.6566666667"
36269,"Polera Como No Te Voy A Querer","Real Madrid","Adult","Manual Admin","20-30% Discount",1,"8.000","1199.92","149.9900000000"
36269,"Polera Como No Te Voy A Querer","Real Madrid","Adult","Other Channels","20-30% Discount",1,"8.000","1199.92","149.9900000000"
36269,"Polera Como No Te Voy A Querer","Real Madrid","Adult","Point of Sale","20-30% Discount",1,"4.000","439.96","109.9900000000"
36273,,"Oriente Petrolero","Canguros","Manual Admin","20-30% Discount",4,"56.000","14279.44","254.9900000000"
36273,,"Oriente Petrolero","Canguros","Online Web","20-30% Discount",17,"133.000","34228.67","257.3584210526"
36273,,"Oriente Petrolero","Canguros","Other Channels","20-30% Discount",20,"189.000","48578.11","257.0270370370"
36273,,"Oriente Petrolero","Canguros","Point of Sale","20-30% Discount",7,"70.000","18339.30","261.9900000000"
36293,"Polera Otra Noche Mágica","Real Madrid","Adult","Manual Admin","20-30% Discount",1,"3.000","495.00","165.0000000000"
36293,"Polera Otra Noche Mágica","Real Madrid","Adult","Point of Sale","20-30% Discount",2,"6.000","891.00","148.5000000000"
36416,"Manga Larga Otra Noche Mágica","Real Madrid","Adult","Manual Admin","Deep Discount (>30%)",1,"4.000","799.96","199.9900000000"
36416,"Manga Larga Otra Noche Mágica","Real Madrid","Adult","Online Web","Deep Discount (>30%)",3,"24.000","4799.76","199.9900000000"
36416,"Manga Larga Otra Noche Mágica","Real Madrid","Adult","Other Channels","Deep Discount (>30%)",1,"4.000","628.00","157.0000000000"
36416,"Manga Larga Otra Noche Mágica","Real Madrid","Adult","Point of Sale","Deep Discount (>30%)",1,"4.000","628.00","157.0000000000"
36457,"Sudadera Otra Noche Mágica","Real Madrid","Adult","Other Channels","10-20% Discount",1,"1.000","245.00","245.0000000000"
36473,"Canguro Como No Te Voy A Querer","Real Madrid","Adult","Manual Admin","10-20% Discount",1,"1.000","259.99","259.9900000000"
36496,"Canguro Otra Noche Mágica","Real Madrid","Adult","Manual Admin","10-20% Discount",2,"6.000","1650.00","275.0000000000"
36496,"Canguro Otra Noche Mágica","Real Madrid","Adult","Online Web","10-20% Discount",1,"4.000","1100.00","275.0000000000"
36839,,"Oriente Petrolero","Poleras","Other Channels","20-30% Discount",4,"8.000","959.92","119.9900000000"
36877,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",1,"1.000","119.99","119.9900000000"
36899,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",1,"3.000","419.97","139.9900000000"
36899,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",1,"3.000","359.97","119.9900000000"
36899,,"Oriente Petrolero","Poleras","Other Channels","20-30% Discount",1,"3.000","359.97","119.9900000000"
36916,"Polera This Is Anfield","Liverpool","Adult","Point of Sale","20-30% Discount",1,"1.000","117.60","117.6000000000"
36918,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",1,"1.000","99.99","99.9900000000"
36937,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",2,"6.000","942.00","157.0000000000"
36937,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",1,"3.000","471.00","157.0000000000"
36940,"Polera L.F.C.","Liverpool","Adult","Online Web","20-30% Discount",1,"1.000","165.00","165.0000000000"
36959,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",2,"6.000","860.97","143.4950000000"
36959,,"Oriente Petrolero","Poleras","Other Channels","20-30% Discount",1,"3.000","375.00","125.0000000000"
36963,"Polera Banda RIVER","River Plate","Adult","Manual Admin","20-30% Discount",2,"8.000","1096.00","137.0000000000"
36963,"Polera Banda RIVER","River Plate","Adult","Online Web","20-30% Discount",1,"4.000","399.96","99.9900000000"
36963,"Polera Banda RIVER","River Plate","Adult","Other Channels","20-30% Discount",2,"8.000","1096.00","137.0000000000"
36963,"Polera Banda RIVER","River Plate","Adult","Point of Sale","20-30% Discount",2,"8.000","1096.00","137.0000000000"
36978,,"Oriente Petrolero","Poleras","Manual Admin","10-20% Discount",1,"2.000","214.00","107.0000000000"
36978,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",2,"4.000","428.00","107.0000000000"
36978,,"Oriente Petrolero","Poleras","Point of Sale","10-20% Discount",1,"2.000","251.98","125.9900000000"
36997,,"Oriente Petrolero","Poleras","Manual Admin","10-20% Discount",2,"8.000","1359.92","169.9900000000"
36997,,"Oriente Petrolero","Poleras","Online Web","10-20% Discount",1,"4.000","679.96","169.9900000000"
36997,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",1,"4.000","679.96","169.9900000000"
37009,"Polera República de La Boca","Boca Juniors","Adult","Manual Admin","20-30% Discount",1,"2.000","230.00","115.0000000000"
37009,"Polera República de La Boca","Boca Juniors","Adult","Point of Sale","20-30% Discount",2,"4.000","529.98","132.4950000000"
37019,,"Oriente Petrolero","Poleras","Online Web","10-20% Discount",7,"42.000","6071.70","144.5642857143"
37019,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",4,"30.000","4295.88","144.7450000000"
37019,,"Oriente Petrolero","Poleras","Point of Sale","10-20% Discount",3,"18.000","2828.22","157.1233333333"
37032,"Polera Boca Juniors","Boca Juniors","Adult","Manual Admin","20-30% Discount",3,"18.000","2673.60","148.5333333333"
37032,"Polera Boca Juniors","Boca Juniors","Adult","Online Web","20-30% Discount",1,"6.000","870.00","145.0000000000"
37032,"Polera Boca Juniors","Boca Juniors","Adult","Other Channels","20-30% Discount",1,"12.000","1620.00","135.0000000000"
37032,"Polera Boca Juniors","Boca Juniors","Adult","Point of Sale","20-30% Discount",2,"12.000","1524.00","127.0000000000"
37038,,"Oriente Petrolero","Poleras","Online Web","10-20% Discount",1,"3.000","449.97","149.9900000000"
37038,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",1,"6.000","719.94","119.9900000000"
37055,"Polera United Old Trafford","Manchester United","Adult","Manual Admin","20-30% Discount",1,"1.000","147.00","147.0000000000"
37057,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",1,"1.000","119.99","119.9900000000"
37065,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",3,"9.000","1259.91","139.9900000000"
37073,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",3,"15.000","2099.85","139.9900000000"
37073,,"Oriente Petrolero","Poleras","Other Channels","Deep Discount (>30%)",1,"5.000","749.95","149.9900000000"
37073,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",2,"10.000","1199.90","119.9900000000"
37078,"Polera United","Manchester United","Adult","Other Channels","20-30% Discount",1,"2.000","339.98","169.9900000000"
37078,"Polera United","Manchester United","Adult","Point of Sale","20-30% Discount",1,"2.000","271.98","135.9900000000"
37081,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",2,"8.000","959.92","119.9900000000"
37081,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",2,"8.000","1019.96","127.4950000000"
37089,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",3,"12.000","1359.88","113.3233333333"
37089,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",1,"4.000","460.00","115.0000000000"
37097,,"Oriente Petrolero","Poleras","Manual Admin","Deep Discount (>30%)",1,"3.000","359.97","119.9900000000"
37097,,"Oriente Petrolero","Poleras","Online Web","Deep Discount (>30%)",1,"3.000","404.97","134.9900000000"
37097,,"Oriente Petrolero","Poleras","Point of Sale","Deep Discount (>30%)",2,"6.000","764.97","127.4950000000"
37102,"Polera Les Rouge Et Bleu","PSG","Adult","Other Channels","20-30% Discount",1,"3.000","389.97","129.9900000000"
37102,"Polera Les Rouge Et Bleu","PSG","Adult","Point of Sale","20-30% Discount",2,"6.000","701.94","116.9900000000"
37105,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",3,"6.000","814.00","135.6666666667"
37113,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",2,"8.000","1147.96","143.4950000000"
37113,,"Oriente Petrolero","Poleras","Other Channels","20-30% Discount",1,"4.000","500.00","125.0000000000"
37113,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",2,"8.000","1128.00","141.0000000000"
37121,,"Oriente Petrolero","Poleras","Manual Admin","20-30% Discount",3,"18.000","2081.94","115.6633333333"
37121,,"Oriente Petrolero","Poleras","Online Web","20-30% Discount",9,"54.000","7001.70","129.6611111111"
37121,,"Oriente Petrolero","Poleras","Other Channels","20-30% Discount",3,"18.000","2663.94","147.9966666667"
37121,,"Oriente Petrolero","Poleras","Point of Sale","20-30% Discount",2,"12.000","1692.00","141.0000000000"
37125,"Polera PSG","PSG","Adult","Other Channels","20-30% Discount",2,"4.000","604.00","151.0000000000"
37129,,"Oriente Petrolero","Poleras","Manual Admin","10-20% Discount",1,"4.000","548.00","137.0000000000"
37129,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",3,"12.000","1787.92","148.9933333333"
37129,,"Oriente Petrolero","Poleras","Point of Sale","10-20% Discount",2,"8.000","1239.92","154.9900000000"
37137,,"Oriente Petrolero","Poleras","Manual Admin","10-20% Discount",5,"36.000","5939.64","164.9900000000"
37137,,"Oriente Petrolero","Poleras","Online Web","10-20% Discount",24,"144.000","21905.04","152.1183333333"
37137,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",15,"90.000","13623.18","151.3686666667"
37137,,"Oriente Petrolero","Poleras","Point of Sale","10-20% Discount",6,"36.000","5543.82","153.9950000000"
37145,,"Oriente Petrolero","Poleras","Online Web","10-20% Discount",7,"35.000","5334.70","152.4200000000"
37145,,"Oriente Petrolero","Poleras","Other Channels","10-20% Discount",2,"10.000","1549.90","154.9900000000"
37145,,"Oriente Petrolero","Poleras","Point of Sale","10-20% Discount",4,"20.000","3234.85","161.7425000000"
37148,"Polera CFC","Chelsea","Adult","Point of Sale","20-30% Discount",2,"4.000","486.00","121.5000000000"
37171,"Polera Chelsea Stamford Bridge","Chelsea","Adult","Other Channels","20-30% Discount",1,"4.000","639.96","159.9900000000"
37171,"Polera Chelsea Stamford Bridge","Chelsea","Adult","Point of Sale","20-30% Discount",2,"12.000","1749.64","145.8033333333"
37194,"Polera Fino Alla Fine","Juventus","Adult","Manual Admin","20-30% Discount",1,"5.000","699.95","139.9900000000"
37194,"Polera Fino Alla Fine","Juventus","Adult","Point of Sale","20-30% Discount",4,"20.000","2259.80","112.9900000000"
37240,"Polera Blaugrana","Barcelona","Adult","Manual Admin","20-30% Discount",1,"6.000","870.00","145.0000000000"
37240,"Polera Blaugrana","Barcelona","Adult","Online Web","20-30% Discount",1,"6.000","870.00","145.0000000000"
37240,"Polera Blaugrana","Barcelona","Adult","Other Channels","20-30% Discount",2,"15.000","2175.00","145.0000000000"
37240,"Polera Blaugrana","Barcelona","Adult","Point of Sale","20-30% Discount",1,"3.000","348.00","116.0000000000"
37263,"Polera FC Barcelona","Barcelona","Adult","Manual Admin","20-30% Discount",2,"16.000","2320.00","145.0000000000"
37263,"Polera FC Barcelona","Barcelona","Adult","Online Web","20-30% Discount",1,"8.000","1055.92","131.9900000000"
37263,"Polera FC Barcelona","Barcelona","Adult","Other Channels","20-30% Discount",6,"48.000","7920.00","165.0000000000"
37263,"Polera FC Barcelona","Barcelona","Adult","Point of Sale","20-30% Discount",1,"8.000","1056.00","132.0000000000"
37439,"Polera River CARP - Mujer","River Plate","Women","Point of Sale","20-30% Discount",1,"1.000","129.99","129.9900000000"
37460,"Polera República de La Boca - Mujer","Boca Juniors","Boca Juniors","Manual Admin","20-30% Discount",1,"1.000","149.99","149.9900000000"
37463,,"Oriente Petrolero","Caps","Manual Admin","Deep Discount (>30%)",4,"8.000","139.98","17.4975000000"
37463,,"Oriente Petrolero","Caps","Online Web","Deep Discount (>30%)",2,"4.000","0.00","0.0000000000"
37463,,"Oriente Petrolero","Caps","Other Channels","Deep Discount (>30%)",2,"4.000","0.00","0.0000000000"
37467,,"Oriente Petrolero","Caps","Manual Admin","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
37471,,"Oriente Petrolero","Caps","Manual Admin","Deep Discount (>30%)",4,"4.000","69.99","17.4975000000"
37471,,"Oriente Petrolero","Caps","Online Web","Deep Discount (>30%)",1,"1.000","0.00","0.0000000000"
37475,,"Oriente Petrolero","Niños","Manual Admin","Deep Discount (>30%)",1,"1.000","69.99","69.9900000000"
37479,,"Oriente Petrolero","Niños","Manual Admin","Deep Discount (>30%)",1,"2.000","139.98","69.9900000000"
