customer_key,recency_days,frequency,monetary,raw_rfm_score,customer_segment
"b777d659daa74dbac63594342a01cfebed7ee4cf8eb5ee1d9e76fd7a51b576cc",947,1,"89.98",3,"At Risk / Churned"
"b78cc266112a6f490dbe9b82e72f5e85df1b6765dd1e16df0603ee6f3ff53e8c",395,2,"269.98",5,"At Risk / Churned"
"b79c87b1c0d83af146a623f82837b1bc561341652235c49c5987b4cebff97891",731,1,"139.99",4,"At Risk / Churned"
"b7c20d71b4b81be4eab0349de2b9aeb70d88072d8b1860f30b2add2ad09db490",337,1,"269.99",4,"At Risk / Churned"
"b7c5b5f2b5004bcf9334dfe55a41d14910036b7e5c2da14ccea8f553f0a3be28",501,1,"339.96",4,"At Risk / Churned"
"b7e60cc98ad8a2714e184aa6db1a8e4dffee87cba68be6412284c7831bd8e69d",139,1,"79.99",3,"At Risk / Churned"
"b7f3986d63db3273890d57d4156b205b66bd8c6b5f78a7f7faaa47ef0b44f205",370,1,"214.99",4,"At Risk / Churned"
"b7f4f2cb4c7eccfabf5bf214020e4c01a0d1f436fecdb69e84f3e7d96f80dd12",533,1,"39.99",3,"At Risk / Churned"
"b7f68407f1e92130d8d1f647f8f2650ef842a0f364430ef91f527cf71385ab3d",54,4,"624.94",7,"Loyal Customers"
"b80b253a4f7e51a17b38423bd5e6475f0af786945b0921c9db0461ae8c2750cb",1020,1,"199.98",4,"At Risk / Churned"
"b831eb5c0fcf59a8edbe1b269e8fa2671cf116eb3ff13fd7eac234afad5d955e",677,1,"125.00",4,"At Risk / Churned"
"b8608c9af56df45bd1b1ca02d505d10bb836d4922f3c817bcb5beb75536682b1",228,1,"157.49",4,"At Risk / Churned"
"b876cc67656f62c8b581aaa74f1ac8729a0b5059365ffcc87422b2c4145e458a",381,1,"286.98",4,"At Risk / Churned"
"b87858892634ea28c8e0e8d5a4d04adac3c830ad3fb842dc43a653e773b56f1d",956,1,"119.99",4,"At Risk / Churned"
"b885efd90777a43f14ee3f12f435ec1c475867f99926029cfd82593bbea6c10b",628,1,"115.00",4,"At Risk / Churned"
"b8a1ffe43b52a2286213555283116423cc258ad0ce4b77626ac9fa4dc9a4cb57",666,3,"314.96",5,"At Risk / Churned"
"b8aedc0a2c4fad53ca891470d917c3eb55e43c3e6fd3a223bec9f2b5a1105616",785,1,"89.98",3,"At Risk / Churned"
"b8b3a9ec74e86e483e69868eb6ad8151f0c2e351c31abffa834475c4cb19001b",300,1,"207.00",4,"At Risk / Churned"
"b8c66ed2797cbd10f7909a60c700e52df10142b34b50bb2d60d48d134bc7b5b5",784,1,"39.99",3,"At Risk / Churned"
"b8d6fe791ba0e200a776dc7eb638061db672480c1ef556e3fd7eeaca544f9f46",456,1,"79.99",3,"At Risk / Churned"
"b8d892393138588df8aae856cd986eb765e693bbf93336412f1bc80a7e835ba5",867,1,"134.40",4,"At Risk / Churned"
"b8ef3251a9cae2125310a3548b00312ecb547b2f5b6bd55c90c449a1d56d4a5c",257,1,"169.98",4,"At Risk / Churned"
"b8f14b68ffd5658c4f9ae289e973bcd1fafea97a212c24f00700647d99fbdc64",98,1,"149.99",4,"At Risk / Churned"
"b8fc5795d07b3c79ae3ca2e66341e395b93dd5c9ed0307841d77a482e5c495aa",531,1,"39.99",3,"At Risk / Churned"
"b8feb4c179bcc994f2c86dd5d0178052b5ba92f41b9fe2341029f46eb15f7124",629,1,"49.99",3,"At Risk / Churned"
"b91ef1144a408f41fa8b607b0e8a4fe54d0c33c57eb8c6253a7155f375222eff",175,1,"129.99",4,"At Risk / Churned"
"b95c0770ad29e0e3dce1971b16a3ee044226d81fe6cb4652ae4356a42231cca7",312,1,"59.99",3,"At Risk / Churned"
"b98eb91edb07308025ab7efab069d852ba072b889004983096e0647a7b10bcb4",238,1,"119.99",4,"At Risk / Churned"
"b99c6e0d08d2aa1c83f1b32a04bfcc23b5578dd5c9f8529698fe740295aad2aa",419,1,"99.98",3,"At Risk / Churned"
"b9aeb1cdbb7e7c98710ff5311d8059967a0504a904ecad49b2c8b03ae7c98e70",658,1,"119.99",4,"At Risk / Churned"
"b9c234b361f79b49c4b7154b5406457d7b2424e0a2a177b695f816860fd023b5",463,1,"69.99",3,"At Risk / Churned"
"b9e4f16d68b3df3061a49f44fc38299a460c8ed93611511f88386322a88fd599",488,1,"224.97",4,"At Risk / Churned"
"b9ff3ef70ae499273d7cafacbbaa851688dbfa24e04200e9c4a4c056bb074c95",783,1,"79.98",3,"At Risk / Churned"
"ba079c33ee60b586b2644a7dabb70e13b9a455fc7dd4cd393594a4e58e06b137",418,1,"65.00",3,"At Risk / Churned"
"ba1355d2161d155559f245c94ff0c2da22d0e375c6a41d112026d92acee45af4",606,1,"159.99",4,"At Risk / Churned"
"ba1babe2ef395851b2ef24a8e32fc50345006757cc1fad03992a05c37f2b515c",445,1,"381.00",4,"At Risk / Churned"
"ba1c6de9ea0f0312ea8131e190ecf85f2c914e33d670d21aebb23e0d64b7a013",393,1,"169.98",4,"At Risk / Churned"
"ba4850277312c4ac59410850951cdb3ceabdb840a491a00afbf35ba3a0359111",378,3,"405.99",5,"At Risk / Churned"
"ba4a32a808cda78f5ab0a4815c596b11793f00193046eb01fa1671557acb2107",947,1,"50.00",3,"At Risk / Churned"
"ba827a2f84b5e26cace2360fdb3db4f12280a008d7fea7628420799368f5de80",405,6,"823.92",7,"Loyal Customers"
"ba85b7baff2c047ccb7a2f2c64652d22a57f1ea6740dee2c930383fcb7b22a92",784,1,"99.98",3,"At Risk / Churned"
"ba860f713ef5e04746a45cee5b1537aaa40789607dc83506623b24b1d8f5c6b2",633,1,"138.00",4,"At Risk / Churned"
"ba8f0a87a9ccf663bd097365bb6874a3bca01cd9d796bf7a48a1e1e582016d89",645,1,"279.97",4,"At Risk / Churned"
"ba90f0f03baea4761f97d31548bdd534543dfd16eeee07bac8b92e750022da87",1013,1,"199.98",4,"At Risk / Churned"
"ba9898173b46ec3769fd7e5c669e876e2086310a563ca00879fd4acba6f5420e",354,1,"334.97",4,"At Risk / Churned"
"ba9f5e4f76800d57d46de5b8df5fd0c39ac2bab6c4d4110581256093d9b12913",426,1,"289.98",4,"At Risk / Churned"
"bab9b8bfca38935b9fa6dfdf59462745a78981810f452ca67ed621a2e816fea1",695,1,"197.00",4,"At Risk / Churned"
"baf032a3f4614ea897f46a8a56d96b4714ffb5b6b99ccf0f38788b9bb517149f",783,3,"294.98",5,"At Risk / Churned"
"bb0cfe6a13c0748b3c4f24fde38280d80d351403826bec5acb223bb733055175",164,1,"194.99",4,"At Risk / Churned"
"bb0f4f8bdbd1611ab494ee959d4b84bd8e9efabdf2faa9c28a93e5050c8d5fa1",552,6,"1050.88",7,"Loyal Customers"
"bb1101c9887d7fea56e35dff3e8e350e006a26ceb08751a39efe666b6b2b6508",599,2,"370.00",5,"At Risk / Churned"
"bb24bba6ca236e2507def154a1095415f24f5732b8f89b23a456079463f396a7",196,1,"69.99",3,"At Risk / Churned"
"bb355c18498216b8268a1ebfe1086e0d4c7d868a2a2e4dc5cae6ccbd17180901",601,1,"174.99",4,"At Risk / Churned"
"bb42aec35fbce8ba69214371155a4ee76e7e99857842ea2f863898cea554004c",271,1,"99.99",3,"At Risk / Churned"
"bb5ceb50570c22879d48a3747a8827e1c2a6f099e735603ac4926c1db8e902e6",405,1,"69.99",3,"At Risk / Churned"
"bb5df0bc95e576b370861c6a5a27a6bb3d94ed4011d7d1bc6c74a786f8f6d42f",1027,1,"149.99",4,"At Risk / Churned"
"bba19419fba66d59038aa26ba074acae839ba3e221809ff29529f7173ff159e7",789,1,"49.99",3,"At Risk / Churned"
"bbbb08873fda7757750b0f3c4c102d3af42e1ff7006f1a2c065db9cb1461bd73",369,3,"488.98",5,"At Risk / Churned"
"bbbcbc3f602fe4f287e2dd34315c5bb334fa476351035d985318fd312f4c43b3",386,1,"69.99",3,"At Risk / Churned"
"bbcfb06c705b634de174c532d6b239bb3c0b46750ac99756aaaabef0021f6799",312,1,"249.99",4,"At Risk / Churned"
"bbe07f4f11bd298a4eda919fbb3813251cf210349da40ddb9cc18bac868d5040",138,1,"89.99",3,"At Risk / Churned"
"bc1b5cea2aa5e6a1c1d6a0d951fb632076d1bbdd8af7e7c916f6ac7d3c71aac8",452,1,"244.98",4,"At Risk / Churned"
"bc1f838c0997241d9c8c435acd29c364d194f41cbaf85edcf0dedb87d5c308ce",327,1,"227.00",4,"At Risk / Churned"
"bc45f10d4ffa41a3e8b9d48f006a5090b41fdde05c934144579982838e907625",314,5,"854.94",7,"Loyal Customers"
"bc5b9799e2613fcfdc741ee6dbf5c1d845d916842906983e6aa95983ff339b80",386,1,"299.98",4,"At Risk / Churned"
"bc6fbe2d25138f1fa69b3147b37050d14433be1751a6e8d9ea58270d0de84503",892,2,"209.97",5,"At Risk / Churned"
"bc85e95079155019df9ec945a8fe7c108e9f64c786ac4d5d787606501d78d2b3",866,1,"145.00",4,"At Risk / Churned"
"bc9f6cffa0fb55d69459022389bb1027ef3a341b9b39c2c85c22876eff3754da",418,1,"59.99",3,"At Risk / Churned"
"bcaa63d999d69eba5c842b0a710fa6935b00397207f655e4016783e950096f04",102,1,"49.99",3,"At Risk / Churned"
"bcb921e199bfe3e9fcd85597815f7dd778170297861ec972536b83f24b0145cd",330,1,"279.98",4,"At Risk / Churned"
"bcbc93bc3aca9f3a1e21425b79449292f353afacfa4cd62c93337e4ec643dc53",959,1,"49.99",3,"At Risk / Churned"
"bcbf4ecd1aecbcc04d73cff84e4837543cf410c8b63dab9029b80558f0a25a89",161,1,"129.99",4,"At Risk / Churned"
"bcde249c6a259119120c8f152240a074a668cf0f5f64c0d8389c7b9079ea69a5",666,1,"197.00",4,"At Risk / Churned"
"bceb5fa1ac4f0dde59f92372b24c1e3c3f6a51c4c0663cc2241605022d2106c2",648,2,"89.98",4,"At Risk / Churned"
"bcfebaaa35a81dda324c4372ef2ed044780852c0936b982ff2efd2b708ee0dca",329,1,"147.00",4,"At Risk / Churned"
"bd1ce610ff76ea31480b9ed34349284eea639f4d39e5e69477dbc6c200a64b68",1039,1,"120.00",4,"At Risk / Churned"
"bd38a687b2241af2e0db6d6979aaa728f0085501204d38688aeb241122254b96",647,1,"149.99",4,"At Risk / Churned"
"bd3f900ccf7fadc4a25106bab6c082ad97fbf1646de793e349ac752df3166b1c",147,2,"375.28",5,"At Risk / Churned"
"bd4b33881a111a5a3b8a1822e430f2387a0fdbc8465daf4ec4c8f4fd5a445103",947,2,"109.99",5,"At Risk / Churned"
"bd526027e7d8361e2e5e82170ee2e8efc3dea29ac75eda4b5b7d2a0663d970a8",837,1,"35.00",3,"At Risk / Churned"
"bd6b94988476f5612bbc7640d29ff165224d62fa543b7f3bd40c5a3acbd851d7",416,1,"189.98",4,"At Risk / Churned"
"bd8ed51b73ed64b3961ac731750e6c87a7ed705c9e429f7a0e175a5896a26657",323,1,"30.00",3,"At Risk / Churned"
"bd9bf06f8277bfa9bc00fa7160d6a452dcf9ebf9fc89ff21cb73794ceda7426d",663,1,"149.99",4,"At Risk / Churned"
"bd9d48a9863beeb9026ef01f2431ac382114dee18cdabf0a1cb7fbf7fb23069f",784,1,"39.99",3,"At Risk / Churned"
"bda63fd42cfce874f21f13862e6845e247e9d1a098dd3f65b0af1c10476c6800",1076,1,"199.98",4,"At Risk / Churned"
"bdb86da3a1b73127aa5b4f58725d6543f3891b0df68a5878bfda2752d81ee4cb",1020,1,"159.98",4,"At Risk / Churned"
"bdcecaa5a49100ef84febc4fe04b1a5983e6f6cd87bcc3195cdfd0f6a1669c60",329,3,"824.94",6,"Loyal Customers"
"bdd82af20353dc3b1023e74f62f33bf8334e44f381ee479ecbe805744b68f905",559,1,"237.98",4,"At Risk / Churned"
"bded29bcf719f2e2231f8ea68da58c912e92fdc28c06bbc314a1958171e3db52",1055,1,"99.99",3,"At Risk / Churned"
"bdf2db0cb1c1cbc285b40c8d9ec57883ffc0bf89b4047f980455ea73bc595509",310,1,"119.99",4,"At Risk / Churned"
"be18e0f3379310ec0a6d6782e67984eb05864261d6e70cea251eac2a0f74ae49",137,1,"216.99",4,"At Risk / Churned"
"be267cfbf636d5e466a90265341bccd55f2955fd6d55e97e93b728b8dae3514a",480,3,"169.97",5,"At Risk / Churned"
"be42afb445d3a8fc4c2ff4b91c31cd69b79cb783bc89e742bb4907793d686436",144,1,"84.99",3,"At Risk / Churned"
"be4717821ae566c17d4270d23e38a8a7ca2ab47e445df730d34ff34cd88a2ed4",215,1,"175.00",4,"At Risk / Churned"
"be4a6b8f67c1f62c70a9685fef8f94983c7517db96c4a236611678adef78e2a5",894,1,"147.00",4,"At Risk / Churned"
"be4e40cffceeb7d6efe848e4519aac650c2fc80483fa8ce6167c3493e46f7e24",959,1,"109.98",4,"At Risk / Churned"
"be8a80fe71741f5158f404a2efdf5b63e2089813a5f371da13e99a41a2f798cc",1003,1,"120.00",4,"At Risk / Churned"
"be970fee5e7d0e2679eff25f601f38e7c544cd1c0de0089b178cbe98cfd7e570",418,1,"139.99",4,"At Risk / Churned"
"beabf421d2c0d3a700ab679a69ba29a45336aa47cabe8e5eeb04c61a9ed484f6",407,1,"230.00",4,"At Risk / Churned"
"bf05d20c3abaf006e6bcf801ad3b0bc65bf6805105ad3762989d56d09223c96f",322,1,"394.98",4,"At Risk / Churned"
"bf2bdb40e6a7d5c0b8cbdc0958fe458945faff0802ce51e8598723d1a8607884",417,1,"189.98",4,"At Risk / Churned"
"bf3cae007f724b78cb31ff25e4228082fb6c2d6b1ada4493676ef40680c21918",783,1,"39.99",3,"At Risk / Churned"
"bf3dc6faa714f3786aa16d675c655e2f9e85e590d80d15044c0acf51f7ce88aa",232,1,"298.59",4,"At Risk / Churned"
"bf52cb9ccd2945a409f1252b655627977a9f4001d3007095645385ce1eb4d083",351,1,"189.99",4,"At Risk / Churned"
"bf76c3b68894f6b3dbd151d9b5f4c34f57d2df014ec56b7c88be013fbc687945",790,1,"29.99",3,"At Risk / Churned"
"bf8c0f58c1c0a8f1be00263dd0c65cb0abea8388cda19b0dde562a7dc5ae530b",1026,1,"219.98",4,"At Risk / Churned"
"bf9485dc02cd2ef52ad9ad40aa9ad8a9f7e1b650f8461b4f335baacbb9e8df69",422,1,"65.00",3,"At Risk / Churned"
"bfa65cc5fcd421670740e10a1bf5111cdb9ea1caef871c475929e3dbaf1f4a74",574,1,"99.99",3,"At Risk / Churned"
"bfa69b93e6c0923c9d02be7c56cc6f34a2c27c458a41152b3456648fd234b564",531,1,"39.99",3,"At Risk / Churned"
"bfb4d5fa353bfb7994bda8f9b134da8768878faa46671803017f672be117293c",992,1,"99.99",3,"At Risk / Churned"
"bfba2dabe626e0aeb28f7dae1dabfe541f58b186409df0f8f448475bf2cd672c",453,2,"229.98",5,"At Risk / Churned"
"c00d95173d5cbe42a729f5f5fe033cffcb1c77ee83fa953c7483e140bd535a3a",322,1,"389.98",4,"At Risk / Churned"
"c02b549de09d3d282d92b1f7c74cd9e0fca8b684b83c558eb3fe66af08b17ed9",554,1,"49.99",3,"At Risk / Churned"
"c07d91edea33814042cf445849e5ce8fe3609d73b62015ba792ab57e65143f17",358,1,"139.99",4,"At Risk / Churned"
"c080de79d884d5744812331c6446e2ae45446860ec957582dc47671fcfdd3afe",725,1,"148.00",4,"At Risk / Churned"
"c08a424621b72e5b9bdba54d65c5293d78ad205c08cda2a83495c80464b2d21e",560,1,"199.98",4,"At Risk / Churned"
"c096f1c8270565399af72b7eadfe9f5434a1c28c7939e9e2064bf612ec85b790",516,1,"309.97",4,"At Risk / Churned"
"c0a4d7c2d97b815237b68ef5d01c2c7e386914f6678daa320ac17bdb276a7b06",250,1,"316.99",4,"At Risk / Churned"
"c0abe85e4aefef8e594a963568999d316500c24196a4330730ce1e3e9fd361f7",1059,1,"199.98",4,"At Risk / Churned"
"c0b165e732a114e932dabef7abbf70003b614b489b8abe954ab2f83e2abe2c01",315,1,"364.98",4,"At Risk / Churned"
"c0b52f8c61b71fc4e43189731dbfc964ffaa636b00a5382ff124f8fececc3a87",1018,1,"159.97",4,"At Risk / Churned"
"c0b6ba59ca1e67a0b18872da474eb320650f136f4c36ff4c122a734ed8152c5e",147,1,"69.99",3,"At Risk / Churned"
"c0c38c6076aea6b9742ad1be4c7fce66bbb577a388e4cdea214210d91e5e81a9",838,1,"205.00",4,"At Risk / Churned"
"c0e4b050bec610a67d2212c0741bb665e9ae072f74ac407497fba95481c5d7a4",344,2,"639.90",6,"Loyal Customers"
"c0e86a6a138fdfaf523acd157ffb9eb9dad4befcc4de980485b7cfc74e7d1d9b",340,1,"179.99",4,"At Risk / Churned"
"c0ea9f8bb825574d53d4a7182c9651749806781497afda497bbe399c53743982",715,1,"49.99",3,"At Risk / Churned"
"c0ed97f31560ea7f6029e672ec726fc8d5bce732cc81c070d6ab21e1da618b37",622,1,"129.99",4,"At Risk / Churned"
"c0f9fda42308017c288314b350117d494ecac53201ead588de3076ae6df4e26b",133,1,"169.99",4,"At Risk / Churned"
"c10e231271be998c3059eea29e3fd49585e76456afa5865760533e3b5c543d88",1610,1,"119.99",4,"At Risk / Churned"
"c137abbad34f494e6993cc891e56f8499e14f8fa6ed1cae8a01e3d76cf821048",349,1,"209.98",4,"At Risk / Churned"
"c1462649b1c9947bb07e9a05014b4fa5eb7ab6f83cf48c039ccc9c2d10e7f71f",351,1,"279.97",4,"At Risk / Churned"
"c1627412b09281f90244c36f1d94745f81709b4b8f44e9a0f762f34091fff623",713,4,"761.94",6,"Loyal Customers"
"c175b1352505315507c128e766b28652a884fc2401bb3d906f1d7b9cccd81718",528,1,"49.99",3,"At Risk / Churned"
"c1837f3223d8d81072c5151259548a9242393a4ba99bfb45ec6e7e9bad593535",347,1,"142.00",4,"At Risk / Churned"
"c1931ff514ec65e529f452827b652250016f5337560aaa59b8c6940ddb27771e",219,1,"137.00",4,"At Risk / Churned"
"c194fa24da7f250f825ac849457a13025f1efb2b786c89fa29f5ec0b2efd1c12",552,1,"149.98",4,"At Risk / Churned"
"c196405f450fc824137a33535e5899987c19656ef7bd2e9785149142f8b072d3",795,1,"79.99",3,"At Risk / Churned"
"c19af36d4661e6a779dbbc330177c1b94e722007ff18a2e92e745503ad9196f5",656,1,"125.00",4,"At Risk / Churned"
"c1ae71f22103efd3ab32b8e79846607a524c1c41911f696bc2b3823d5f9fd99d",261,1,"154.99",4,"At Risk / Churned"
"c1c9cf2b1f542b0a4ee4de75a1b5e64ed02b3c4d7f237ade43885a5f24972ffd",187,1,"69.99",3,"At Risk / Churned"
"c23031c9b190320599b7a90e92f997fde166b8770fefb6efa335610a104e02d2",52,1,"69.99",4,"Potential Loyalist"
"c2378ed27a357657d4872bf8c31e9fdae40329d4dec83f592b048adf3075e694",1043,1,"129.99",4,"At Risk / Churned"
"c25161b472a2a856f29ac6d74249bbc23b7fc2fd893603fc48793b509f9b4b27",194,1,"69.99",3,"At Risk / Churned"
"c27435bc2f8bca02d2271cc5194e7d0ea4a66f6f853e514cec823d2b68d7d264",521,2,"484.95",5,"At Risk / Churned"
"c27a0fce83432bd6e9882c91171111b5c005c15c735d49b416439f57ba6d0ffb",628,1,"299.98",4,"At Risk / Churned"
"c27e35989f3a297a250973adec7ecde339f3dc4fc57c185a129da5abc6d66401",596,1,"49.99",3,"At Risk / Churned"
"c2930678727e4c8c686e8ea857dad06683242a8de6126cd29862fe413fb43b67",501,2,"229.99",5,"At Risk / Churned"
"c2c6cef50d2f5fbf64cef75f711537179b8d771b4e1fac70377e713e58852794",102,1,"89.98",3,"At Risk / Churned"
"c2e7d05d0161c25378f8acf3465ec0180632038f406ad6730f4793dac85e59e0",655,1,"39.99",3,"At Risk / Churned"
"c308d11d107384e9af31456d37758fa42fbe3246552e6a1631e50c17b5263483",274,1,"209.97",4,"At Risk / Churned"
"c30ab26053587a98ad06f5bdc3d12f4c624c6cea3a93104296fb9a73ab6d3f60",1068,1,"99.99",3,"At Risk / Churned"
"c315dfa2ba161f895a81929b16af85d4f5a8b21f4a0439994e60e1854df502ec",696,1,"179.99",4,"At Risk / Churned"
"c341db10e1271b942ddf61d14a976681e26079b378cbed04a1cf14e9662a5c32",629,1,"119.99",4,"At Risk / Churned"
"c342aea5ecf14586ee326f66c27fd24fee0089777e24c7b63f4d3b240e63c692",898,1,"49.99",3,"At Risk / Churned"
"c37cbe070ff5afcdef681c1b9bf8d9c5d38ddf4457041abd614c3ecda6c95568",400,1,"129.98",4,"At Risk / Churned"
"c3abc9a0cc14abce511d832f0aaa13b9b87a0830cef975f7e8f944f6607ca99c",223,1,"289.98",4,"At Risk / Churned"
"c3b2081a28826fc5eac29221dd3eb4c7147858e5a9fcd34289c338927b4c651b",419,1,"199.98",4,"At Risk / Churned"
"c3caadac3b52bd00704faa99754de3f63a095019793b23aff87dc6c9f5736b6d",974,1,"99.98",3,"At Risk / Churned"
"c3d263e2ab2a0fd803e3b0d893aaef61cdeb453f82bce1846717f37040f6d3e4",451,2,"439.98",5,"At Risk / Churned"
"c3d7d26830feba48a4c5debb1be9e08e6082f5b962c9de1cf2eff75a68117bc8",162,1,"119.99",4,"At Risk / Churned"
"c400334a2b503b8592586e99b70eecadeb5e39c32d2aeaa1b02354d0f1a6e5d5",139,1,"159.99",4,"At Risk / Churned"
"c403ea446bbd53bb5ac1f57fe4127f79a406d0bc8852c0f04916f7a6306a6146",146,2,"274.00",5,"At Risk / Churned"
"c41ab110984a24cd62c0e05cf4563f5d2661eea93beec9a2f9f63c7a3fd29084",1077,1,"359.97",4,"At Risk / Churned"
"c42127ee49bb539ce8dc69e9b921077fe13251a94f43f00b1318e53951651b0e",509,1,"209.97",4,"At Risk / Churned"
"c453b6d5a09b0c3241912fadcad2f79be54f9c390769d1eaa7a97a107bd00199",649,2,"204.98",5,"At Risk / Churned"
"c46201bc5906d2aee4911ae84735d103845efcf9ab146676763abcf79b321853",358,2,"264.99",5,"At Risk / Churned"
"c463468d81dbe0ba5beb788b8579f0d6de5073f12e01b6cc96caf84b856fc1cb",788,1,"149.99",4,"At Risk / Churned"
"c469611b757d917b498ea55990fe19b50dd02475e2a2aef3c8c8c1194e057a61",639,1,"169.98",4,"At Risk / Churned"
"c46b0dc652be7324f51bb8c20ca9122e125bb0e49f47145187ccbec4f709e879",359,1,"189.99",4,"At Risk / Churned"
"c49707e9ada979c64bab0507d2f40347be16b209271eff8a0ed26af4cc341264",1050,1,"199.98",4,"At Risk / Churned"
"c4e1843c985ff1f55484c54ecc5b52f2555d1fe33998081be602faf41ce7fcfc",981,1,"339.96",4,"At Risk / Churned"
"c4e68404337e8fbc0a741225a79104eb9524154b85805290227b1202d790903b",1004,1,"120.00",4,"At Risk / Churned"
"c4eff9ce0b08eb98913c09b16ff0bbfc89bf9389d6025172fdad756c28b7d996",406,1,"139.99",4,"At Risk / Churned"
"c4f9018e46eef68caca980b373d69e291d5ba3af326245866e7785198a0f7766",1255,1,"239.96",4,"At Risk / Churned"
"c52a2e1ef282da35920f65a980779e25995280586c0f4f02d33de02f40e125ea",787,1,"89.98",3,"At Risk / Churned"
"c5381ce1f917f2f3f0edf24d0fff3bd892a81d65d539f1f386dc108bc05469ee",305,1,"309.98",4,"At Risk / Churned"
"c5433be22269b62b0e952531466b221c6d208e184363818d625bb5b5afc1cdad",111,1,"159.99",4,"At Risk / Churned"
"c5b0eca1eda32bd29cc3673c1c89694d8c478c9045a1c64ead0165e8bdf4b800",786,1,"39.99",3,"At Risk / Churned"
"c5cac82d7c250744b90d839eae9552801c218ee0f6c508706cf266d06dfa2d5a",685,1,"179.99",4,"At Risk / Churned"
"c5d80f391740d183881cd21c2bfb36d27353bebb1954a97316d7b89b33e7c21e",903,2,"210.00",5,"At Risk / Churned"
"c5eaa292048a5519b2fd9d29626e25a5f5bfb1560417a89863b4fe41cc65375b",255,2,"624.95",6,"Loyal Customers"
"c5fabe5f33df8b52cb7a3f49274a7617b46f4b208a2fb796d5617806e1b242a5",483,1,"119.98",4,"At Risk / Churned"
"c6111b62218a95860197a61514cbd35ee1b6e1da761eea65374f3235c3e6b54b",374,1,"59.99",3,"At Risk / Churned"
"c61c678367b3aca35041ebe5e7b6bf76faf48d9953db27e2c2b5a89ade04ef35",868,3,"655.96",6,"Loyal Customers"
"c64763b4749ce6f203ddfc1fc3ac187f99eebae0155ecf00b592c36df5f1658a",973,1,"49.99",3,"At Risk / Churned"
"c651ddfeae26f32e49a4cab1b2837b9bfdc1140b9ac2eae81b408af69c8114b4",838,1,"85.00",3,"At Risk / Churned"
"c6b7d355df7269761d4635b2d5930daeaec3a9915e949588a9fbd60695d0dcec",376,2,"109.48",5,"At Risk / Churned"
"c6c215feed03c5c824ef5f84f27129be068f51c7522bf6f95d57cbc0157422de",893,1,"69.00",3,"At Risk / Churned"
"c6d769aef40ecff43ab55b3fe0c0abfbb45be768eb71cbd9a3be7820040f6bc3",239,1,"167.00",4,"At Risk / Churned"
"c6f344d1739af176dc96445edfe903097cd8d3c9cee51d1ab5360eb63abf1b63",664,1,"99.99",3,"At Risk / Churned"
"c708d2151acd64ae4f5123079ddd330071422c228e5d54e512c9bb71a9ef49e2",383,1,"139.99",4,"At Risk / Churned"
"c72362dca69849a00772aa5dbff006a87ad2ade63ed9a33023dbdd0bae2020b2",258,1,"99.99",3,"At Risk / Churned"
"c732588f2af518d6c02471f78aaf6193f468666ac228d6c4bcc7c91819a46182",292,1,"429.98",4,"At Risk / Churned"
"c732985dc7dd596d747409285cd8788d21af57c5363528a8267835c33269fef8",439,1,"59.99",3,"At Risk / Churned"
"c7358f6974029af9de67a15dd24dbb4fd9c40b02228b3372e10c5fbf765b44c9",221,3,"309.96",5,"At Risk / Churned"
"c73ac4636b56cc0914c324c17d9346d7026ba5b147093202b15c8335f19ba6cc",760,1,"214.98",4,"At Risk / Churned"
"c74f6839cf9394ba43cd6ec5f01316056fbabbe9d696708d55b7f04d95b2a12a",290,4,"496.95",5,"At Risk / Churned"
"c76c6a7271a0a4e39ddd66f6209cdcefbff1b6ce3a5565915dc8204b47b23f9d",363,2,"319.98",5,"At Risk / Churned"
"c76d9b812e4224f67e3f343386f3a1916b667a843b42c3ce7eecd59848a65cd2",264,2,"503.98",6,"Loyal Customers"
"c7884e19a60bbc9d9ba5b37ff590704143328eddd3b7cac65f046d6d498ed9b5",786,1,"239.97",4,"At Risk / Churned"
"c78b3bca5e2ce5e194ba16249a75c51a3bea4484216fa26c649321d66e921be6",280,1,"309.98",4,"At Risk / Churned"
"c79284facf1cbd39f166f5d3f78ec6cfefa00ffcf1dd1b3499ba2249dadd0169",972,1,"199.97",4,"At Risk / Churned"
"c79a2bf4a68422f2a66de80262a4e5a8f17bfde82b2d72c8f397651840173915",1077,1,"199.98",4,"At Risk / Churned"
"c7a9aff03308d8136f77c3f5fe7a8943cf7eb5eeb5e3ba034196a48a86e0a318",662,2,"359.99",5,"At Risk / Churned"
"c7b1e75e0de7e78b929cb7e425482e7175f562de9463b83238ac51431a190b9d",332,3,"649.96",6,"Loyal Customers"
"c7b247a399e2b0388a47eb82561066c25442642ecc0b34e2f3ee7048795e7b6d",197,1,"69.99",3,"At Risk / Churned"
"c7b53d6cddbfe7040377605e4197a910b42d530138557b6c84d93a86e3ab2dab",368,1,"409.99",4,"At Risk / Churned"
"c7cdd0ce38e2b0a62f12fb669abc651d7632afb9b8991c50aaa3a6b7618a8531",309,1,"69.99",3,"At Risk / Churned"
"c7d81ce72e03ab65419cf672824b48157061ff3f8d8b92c1d54e11931ca90b1a",715,1,"29.99",3,"At Risk / Churned"
"c80fe167313be54f4799699c0f5636bccbaf56f986e96b5b83f2649094b232c0",239,1,"229.98",4,"At Risk / Churned"
"c8275d8471716b32052d5011f13c33db2ae698b64cf08cf5a2d8cea6abe8588a",159,1,"139.99",4,"At Risk / Churned"
